lwma_10,lwma_12,lwma_13,lwma_20,lwma_26,lwma_30,lwma_40,lwma_50,lwma_60,lwma_70,lwma_80,lwma_90,lwma_100,lwma_110,lwma_120,lwma_130,lwma_140,lwma_150,lwma_160,lwma_170,lwma_180,lwma_190,lwma_200
4294.854545454546,4294.666666666667,4294.6373626373625,4295.780952380952,4296.31339031339,4296.520430107527,4297.965853658537,4300.854901960784,4304.653551912568,4308.192756539235,4311.209259259259,4313.693772893773,4315.918811881188,4317.976248976249,4319.904407713499,4321.743628890194,4323.441843971631,4325.022604856512,4326.4491459627325,4327.712074303406,4328.8509515039905,4329.903389363461,4330.893731343283
4296.054545454545,4295.705128205128,4295.571428571428,4296.142857142857,4296.646723646723,4296.750537634409,4297.90487804878,4300.5137254901965,4304.168306010929,4307.670422535211,4310.689506172839,4313.186324786325,4315.412277227722,4317.475348075348,4319.405371900826,4321.251673517322,4322.96170212766,4324.554348785872,4325.999922360248,4327.2813209494325,4328.43474524248,4329.499917332599,4330.500597014925
4296.418181818181,4296.051282051282,4295.89010989011,4296.085714285714,4296.649572649572,4296.72688172043,4297.6792682926825,4300.052549019608,4303.577049180328,4307.051106639839,4310.080555555555,4312.6026862026865,4314.836633663366,4316.910728910729,4318.848484848485,4320.704991192014,4322.430699088146,4324.03770419426,4325.5046583850935,4326.807155142759,4327.977409453652,4329.057591623036,4330.070547263682
4296.709090909091,4296.333333333333,4296.186813186813,4296.042857142857,4296.623931623932,4296.709677419355,4297.487804878048,4299.632156862745,4303.012021857923,4306.449094567404,4309.483024691358,4312.031990231991,4314.271485148515,4316.355118755118,4318.300413223141,4320.165355255432,4321.905876393111,4323.526004415011,4325.013354037267,4326.336498108015,4327.523572744015,4328.618462386332,4329.64368159204
4296.163636363636,4295.974358974359,4295.857142857143,4295.619047619048,4296.290598290599,4296.455913978494,4297.124390243903,4299.105098039216,4302.3426229508195,4305.750905432596,4308.798148148148,4311.383394383394,4313.638217821782,4315.736609336609,4317.694903581267,4319.571579565472,4321.330395136778,4322.966445916115,4324.476319875776,4325.82256621947,4327.029097605893,4328.140755028933,4329.18
4296.545454545455,4296.384615384615,4296.263736263736,4295.757142857143,4296.333333333333,4296.548387096775,4297.036585365854,4298.823529411765,4301.865573770492,4305.212474849094,4308.250925925926,4310.855921855922,4313.115841584158,4315.217854217854,4317.181129476584,4319.0615384615385,4320.832320162107,4322.478852097131,4324.005745341615,4325.370897832818,4326.593615715163,4327.718930834941,4328.769253731343
4296.581818181819,4296.397435897436,4296.32967032967,4295.761904761905,4296.2336182336185,4296.492473118279,4296.884146341464,4298.500392156863,4301.349180327868,4304.6354124748495,4307.668209876543,4310.29474969475,4312.563564356436,4314.671744471744,4316.642837465564,4318.527891955373,4320.3117527862205,4321.9701545253865,4323.5142080745345,4324.899277605779,4326.139533456108,4327.2791953706255,4328.341691542289
4296.763636363637,4296.538461538462,4296.483516483517,4295.914285714286,4296.222222222223,4296.481720430107,4296.814634146342,4298.238431372549,4300.891256830601,4304.105432595574,4307.12561728395,4309.765811965812,4312.041188118812,4314.15298935299,4316.129476584022,4318.016676453318,4319.811448834853,4321.480176600441,4323.039208074534,4324.442862057103,4325.7003683241255,4326.853127583357,4327.927263681592
4296.836363636364,4296.705128205128,4296.604395604396,4296.071428571428,4296.19943019943,4296.462365591397,4296.769512195122,4298.004705882353,4300.459016393443,4303.59476861167,4306.596604938271,4309.2468864468865,4311.528910891089,4313.642751842752,4315.624104683196,4317.512742219613,4319.316919959473,4320.995761589404,4322.568167701864,4323.990024079807,4325.264456721915,4326.430146045743,4327.515870646766
4296.981818181818,4296.98717948718,4296.89010989011,4296.323809523809,4296.259259259259,4296.503225806452,4296.786585365854,4297.837647058824,4300.086885245902,4303.131589537224,4306.106172839506,4308.759951159951,4311.046534653466,4313.158558558559,4315.143250688705,4317.031356429829,4318.842451874367,4320.530154525386,4322.11350931677,4323.552459580324,4324.8429097605895,4326.020997519978,4327.117562189054
4296.927272727273,4297.025641025641,4296.989010989011,4296.466666666666,4296.242165242165,4296.4838709677415,4296.759756097561,4297.649411764706,4299.710928961748,4302.658752515091,4305.604938271605,4308.26105006105,4310.553861386139,4312.665192465192,4314.6537190082645,4316.542219612448,4318.359473150963,4320.056688741722,4321.650776397515,4323.106707946336,4324.413505217925,4325.60446403968,4326.712338308458
4296.363636363636,4296.525641025641,4296.593406593406,4296.3,4296.042735042735,4296.279569892473,4296.596341463414,4297.366274509804,4299.265027322404,4302.119919517103,4305.043518518519,4307.705494505494,4310.011485148515,4312.126453726453,4314.12217630854,4316.014445096888,4317.839716312057,4319.548962472406,4321.155124223603,4322.629446164431,4323.954205033763,4325.159658308074,4326.280398009951
4295.927272727273,4296.0641025641025,4296.1648351648355,4296.138095238095,4295.888888888889,4296.07311827957,4296.443902439024,4297.108235294118,4298.848633879781,4301.602414486922,4304.496296296296,4307.159218559219,4309.48,4311.597215397215,4313.598622589531,4315.494539048737,4317.326139817629,4319.04697571744,4320.664052795031,4322.155899552804,4323.498342541437,4324.717993937724,4325.8515422885575
4295.545454545455,4295.666666666667,4295.7692307692305,4295.971428571429,4295.772079772079,4295.879569892473,4296.298780487805,4296.874509803922,4298.462295081968,4301.105432595574,4303.963271604938,4306.622710622711,4308.959603960396,4311.07714987715,4313.08305785124,4314.982501467997,4316.818946301925,4318.550640176601,4320.177562111801,4321.686068111455,4323.045794966237,4324.2796362634335,4325.425721393035
4295.218181818182,4295.358974358975,4295.428571428572,4295.7904761904765,4295.666666666667,4295.69247311828,4296.169512195122,4296.658039215687,4298.112568306011,4300.629376257545,4303.443827160494,4306.095970695971,4308.4479207920795,4310.566748566748,4312.575619834711,4314.478214914856,4316.318034447821,4318.0598675496685,4319.695807453416,4321.219951840385,4322.596562308165,4323.844640396804,4325.003034825871
4295.054545454545,4295.24358974359,4295.307692307692,4295.704761904762,4295.643874643874,4295.606451612904,4296.101219512195,4296.500392156863,4297.829508196722,4300.202012072435,4302.963271604938,4305.602197802198,4307.964950495049,4310.084029484029,4312.092699724518,4313.996829125073,4315.837588652482,4317.587902869757,4319.231444099379,4320.769315445476,4322.161694290976,4323.423422430422,4324.593432835821
4295.127272727273,4295.307692307692,4295.351648351649,4295.733333333334,4295.695156695157,4295.617204301076,4296.074390243903,4296.405490196078,4297.606557377049,4299.823340040241,4302.521913580247,4305.142124542124,4307.510693069307,4309.627846027846,4311.634022038567,4313.53834409865,4315.377608915906,4317.134569536423,4318.78447204969,4320.33402132783,4321.741129527318,4323.015982364288,4324.196666666667
4295.2,4295.333333333333,4295.406593406594,4295.752380952381,4295.735042735043,4295.651612903226,4296.036585365854,4296.3325490196075,4297.398907103825,4299.463581488933,4302.095061728395,4304.694261294261,4307.064752475248,4309.180016380016,4311.183195592286,4313.087022900763,4314.92380952381,4316.6865342163355,4318.342313664596,4319.9023735810115,4321.323695518723,4322.612014329016,4323.802786069652
4294.563636363637,4294.7692307692305,4294.857142857143,4295.366666666667,4295.475783475784,4295.432258064516,4295.8,4296.119215686274,4297.080327868853,4299.01046277666,4301.584567901235,4304.169474969475,4306.547920792079,4308.668632268632,4310.673553719008,4312.581561949501,4314.419655521783,4316.1906401766,4317.855434782608,4319.4275197798415,4320.865316144874,4322.169137503444,4323.371940298507
4294.381818181818,4294.5641025641025,4294.659340659341,4295.166666666667,4295.3675213675215,4295.352688172043,4295.664634146341,4295.996862745098,4296.849180327868,4298.635814889336,4301.139814814815,4303.7008547008545,4306.079801980198,4308.202457002457,4310.204407713499,4312.114034057546,4313.950658561297,4315.726799116997,4317.398680124224,4318.979910560715,4320.4325352977285,4321.750454670708,4322.964278606965
4293.727272727273,4293.9358974358975,4294.054945054945,4294.695238095238,4295.02849002849,4295.081720430107,4295.390243902439,4295.763137254902,4296.534426229508,4298.199597585513,4300.636419753087,4303.178266178266,4305.5611881188115,4307.690745290745,4309.693663911846,4311.60786846741,4313.4459979736575,4315.228520971303,4316.909704968944,4318.501341589267,4319.969981583794,4321.303444475062,4322.529751243781
4293.363636363636,4293.538461538462,4293.659340659341,4294.357142857143,4294.772079772079,4294.877419354839,4295.176829268293,4295.579607843138,4296.271584699453,4297.814889336016,4300.173765432099,4302.69010989011,4305.071089108911,4307.20606060606,4309.207575757576,4311.124133881386,4312.962310030395,4314.749050772627,4316.438431677018,4318.038734090127,4319.5220380601595,4320.870157068063,4322.108308457711
4292.672727272728,4292.910256410257,4293.0329670329675,4293.871428571429,4294.387464387464,4294.550537634409,4294.867073170732,4295.326274509804,4295.96174863388,4297.396378269617,4299.678703703704,4302.169719169719,4304.549306930693,4306.694676494676,4308.696694214876,4310.6169113329415,4312.457244174266,4314.248653421633,4315.947515527951,4317.556931544547,4319.055432780847,4320.4191237255445,4321.669900497513
4292.418181818181,4292.679487179487,4292.780219780219,4293.609523809524,4294.1623931623935,4294.359139784946,4294.667073170732,4295.159215686274,4295.736612021858,4297.057947686117,4299.25,4301.705494505494,4304.075841584158,4306.229156429156,4308.227134986226,4310.147504403993,4311.987740628166,4313.7806622516555,4315.486723602485,4317.102855177159,4318.6144874155925,4319.9922292642605,4321.254577114428
4292.2,4292.474358974359,4292.582417582417,4293.371428571429,4293.934472934473,4294.165591397849,4294.473170731707,4295.003921568627,4295.524590163935,4296.747283702213,4298.837962962963,4301.252503052503,4303.610693069307,4305.771171171171,4307.765977961432,4309.685261303582,4311.525126646403,4313.318322295806,4315.030978260869,4316.653113175094,4318.176979742173,4319.5684210526315,4320.842388059701
4292.018181818182,4292.294871794872,4292.406593406594,4293.138095238095,4293.7037037037035,4293.9763440860215,4294.30243902439,4294.858039215686,4295.327322404371,4296.462374245473,4298.442283950617,4300.811233211233,4303.154851485148,4305.320884520885,4307.313223140496,4309.230064591897,4311.069300911854,4312.861633554084,4314.580279503106,4316.2079119367045,4317.7429711479435,4319.1476990906585,4320.43328358209
4291.890909090909,4292.141025641025,4292.252747252747,4292.933333333333,4293.48717948718,4293.802150537635,4294.153658536586,4294.709803921569,4295.148087431694,4296.19879275654,4298.063271604939,4300.382173382173,4302.709108910891,4304.87846027846,4306.868044077135,4308.781796829125,4310.620364741641,4312.410684326711,4314.134549689441,4315.767320261438,4317.31240024555,4318.730063378342,4320.027313432835
4291.654545454546,4291.858974358975,4291.978021978022,4292.652380952381,4293.216524216524,4293.567741935484,4293.974390243902,4294.5184313725495,4294.953551912568,4295.919919517102,4297.675308641975,4299.94358974359,4302.254257425742,4304.425552825553,4306.41391184573,4308.325425719318,4310.163829787234,4311.952229580574,4313.6813664596275,4315.319573443412,4316.874278698588,4318.3049875998895,4319.61472636816
4291.327272727272,4291.474358974359,4291.593406593406,4292.304761904762,4292.9002849002845,4293.268817204301,4293.7548780487805,4294.289411764706,4294.74043715847,4295.629778672032,4297.279012345679,4299.496214896215,4301.789504950495,4303.962325962326,4305.951101928375,4307.860598943042,4309.69959473151,4311.486534216336,4313.220652173913,4314.864877880977,4316.428606507059,4317.872637090108,4319.1951243781095
4290.854545454546,4291.01282051282,4291.120879120879,4291.895238095238,4292.529914529914,4292.9075268817205,4293.4951219512195,4294.025098039216,4294.5043715847,4295.3283702213275,4296.87561728395,4299.040293040293,4301.3152475247525,4303.488943488944,4305.479752066116,4307.387081620669,4309.227760891591,4311.0136865342165,4312.752562111801,4314.403302373581,4315.975445058318,4317.433066960595,4318.7686069651745
4291.018181818182,4291.102564102564,4291.153846153846,4291.814285714286,4292.404558404558,4292.756989247312,4293.389024390244,4293.8870588235295,4294.373770491803,4295.124346076459,4296.565432098765,4298.663736263737,4300.911089108911,4303.077805077805,4305.065840220385,4306.9667645331765,4308.805167173252,4310.587019867549,4312.3267857142855,4313.981630546956,4315.5594229588705,4317.0282171397075,4318.374975124378
4291.163636363636,4291.192307692308,4291.2307692307695,4291.757142857143,4292.282051282052,4292.621505376344,4293.282926829268,4293.756078431373,4294.250273224044,4294.934004024145,4296.272839506173,4298.299633699634,4300.516831683169,4302.67371007371,4304.659366391184,4306.553258954786,4308.388652482269,4310.166181015453,4311.905822981366,4313.564568283454,4315.147145488029,4316.626508680077,4317.984228855721
4290.581818181819,4290.692307692308,4290.736263736264,4291.328571428571,4291.880341880342,4292.247311827957,4292.985365853659,4293.469019607843,4294.001639344262,4294.644668008048,4295.898765432099,4297.86105006105,4300.052871287129,4302.204095004095,4304.194628099173,4306.085731062831,4307.92147922999,4309.698454746137,4311.440062111801,4313.105331957345,4314.694413750767,4316.186001653348,4317.556567164179
4289.854545454546,4290.076923076923,4290.1648351648355,4290.833333333333,4291.427350427351,4291.8279569892475,4292.645121951219,4293.152156862745,4293.726775956284,4294.342052313883,4295.518827160494,4297.414407814408,4299.579405940594,4301.723996723997,4303.7219008264465,4305.610217263652,4307.446605876393,4309.223929359823,4310.967236024845,4312.639215686275,4314.234622467771,4315.73833011849,4317.121940298507
4289.218181818182,4289.525641025641,4289.6373626373625,4290.371428571429,4291.002849002849,4291.430107526881,4292.309756097561,4292.843137254902,4293.462841530055,4294.051106639839,4295.161728395062,4296.982173382174,4299.11603960396,4301.251597051597,4303.256198347108,4305.142454492073,4306.9784194528875,4308.755849889625,4310.499767080745,4312.1779153766765,4313.7790055248615,4315.294020391292,4316.690348258707
4289.218181818182,4289.474358974359,4289.593406593406,4290.228571428572,4290.82905982906,4291.238709677419,4292.129268292683,4292.670588235294,4293.306557377049,4293.8575452716295,4294.9,4296.630036630037,4298.722574257426,4300.841769041769,4302.847245179063,4304.728244274809,4306.55937183384,4308.333863134658,4310.074922360249,4311.75651874785,4313.360896255372,4314.884541195922,4316.291641791045
4289.254545454545,4289.448717948718,4289.549450549451,4290.109523809524,4290.678062678063,4291.064516129032,4291.959756097561,4292.5137254901965,4293.149726775956,4293.678068410462,4294.65524691358,4296.291575091575,4298.339405940594,4300.440622440622,4302.445179063361,4304.320728126835,4306.14650455927,4307.9180573951435,4309.655279503106,4311.339662882697,4312.947022713321,4314.4782584734085,4315.895820895523
4289.145454545454,4289.294871794872,4289.384615384615,4289.92380952381,4290.472934472935,4290.8387096774195,4291.746341463415,4292.330980392157,4292.958469945355,4293.484104627767,4294.396296296296,4295.944078144078,4297.94693069307,4300.03063063063,4302.033195592287,4303.904638872577,4305.725835866261,4307.494922737307,4309.228416149068,4310.915651874785,4312.5262737876,4314.064756131165,4315.492885572139
4289.254545454545,4289.333333333333,4289.395604395604,4289.866666666667,4290.356125356126,4290.694623655914,4291.584146341464,4292.194509803921,4292.8021857923495,4293.329577464789,4294.1756172839505,4295.63199023199,4297.585346534654,4299.647174447175,4301.644490358127,4303.510745742807,4305.325430597771,4307.090860927152,4308.819409937888,4310.5078087375305,4312.120933087784,4313.664976577569,4315.10288557214
4289.181818181818,4289.24358974359,4289.285714285715,4289.72380952381,4290.176638176638,4290.501075268818,4291.374390243903,4292.02431372549,4292.615846994536,4293.154124748491,4293.943209876543,4295.311843711844,4297.214851485149,4299.254217854218,4301.245867768595,4303.108396946565,4304.916514690983,4306.679293598234,4308.403338509317,4310.092741658067,4311.708839779006,4313.257922292642,4314.705870646766
4288.745454545455,4288.871794871795,4288.923076923077,4289.414285714286,4289.863247863248,4290.197849462365,4291.076829268292,4291.780392156863,4292.369945355192,4292.927565392354,4293.6712962962965,4294.962881562881,4296.815643564357,4298.834070434071,4300.821074380166,4302.682207868467,4304.485612968591,4306.24706401766,4307.9680900621115,4309.658754729962,4311.278944137508,4312.833507853403,4314.291940298507
4288.763636363637,4288.846153846154,4288.89010989011,4289.314285714286,4289.717948717948,4290.0451612903225,4290.891463414634,4291.618823529412,4292.197267759563,4292.764587525151,4293.460802469136,4294.673015873016,4296.467128712871,4298.458968058968,4300.4359504132235,4302.293482090428,4304.089463019251,4305.84706401766,4307.5631987577635,4309.252769177847,4310.875567833026,4312.433673188206,4313.900995024876
4288.836363636364,4288.820512820513,4288.868131868132,4289.228571428572,4289.589743589743,4289.903225806452,4290.720731707317,4291.461960784313,4292.026775956284,4292.607243460765,4293.261728395062,4294.397557997558,4296.130099009901,4298.09221949222,4300.056749311295,4301.911802701115,4303.699696048632,4305.4526269315675,4307.163897515528,4308.851324389405,4310.4764886433395,4312.037365665473,4313.512985074627
4289.072727272727,4288.98717948718,4288.989010989011,4289.242857142857,4289.555555555556,4289.836559139785,4290.608536585366,4291.347450980392,4291.895081967213,4292.482494969819,4293.098456790123,4294.158730158731,4295.823960396039,4297.751842751843,4299.700275482093,4301.552554315913,4303.330293819656,4305.076997792495,4306.782608695652,4308.4662538699695,4310.09269490485,4311.655056489391,4313.137860696517
4288.890909090909,4288.871794871795,4288.846153846154,4289.07619047619,4289.390313390313,4289.649462365592,4290.407317073171,4291.155294117647,4291.701639344263,4292.308249496982,4292.893827160494,4293.893284493284,4295.489306930693,4297.383292383292,4299.316804407714,4301.168408690546,4302.938905775076,4304.680441501104,4306.381909937888,4308.0623323013415,4309.690914671578,4311.255387158997,4312.745721393035
4288.509090909091,4288.602564102564,4288.604395604396,4288.833333333333,4289.1623931623935,4289.410752688172,4290.163414634147,4290.9286274509805,4291.487978142077,4292.112273641851,4292.674074074074,4293.6224664224665,4295.146138613862,4297.005241605241,4298.923829201102,4300.774985320024,4302.539918946302,4304.276291390728,4305.974301242236,4307.651393188855,4309.282320441989,4310.849104436484,4312.346666666666
4288.181818181818,4288.333333333333,4288.373626373626,4288.614285714286,4288.954415954416,4289.189247311828,4289.932926829269,4290.71137254902,4291.286885245901,4291.917102615695,4292.466049382716,4293.365811965812,4294.814653465347,4296.6361998362,4298.538567493113,4300.387786259542,4302.147011144883,4303.877792494482,4305.572360248447,4307.24527003784,4308.87796193984,4310.446789749242,4311.9506467661695
4288.090909090909,4288.217948717948,4288.285714285715,4288.5142857142855,4288.831908831909,4289.051612903226,4289.762195121952,4290.538823529412,4291.129508196721,4291.750100603622,4292.294135802469,4293.140170940171,4294.51405940594,4296.294348894349,4298.177961432507,4300.02184380505,4301.774366767983,4303.498366445916,4305.188276397515,4306.85565875473,4308.488888888889,4310.0588591898595,4311.5676616915425
4287.836363636364,4287.974358974359,4288.043956043956,4288.333333333333,4288.646723646723,4288.866666666667,4289.553658536585,4290.329411764706,4290.944808743169,4291.556941649899,4292.106481481482,4292.9035409035405,4294.204752475248,4295.943816543817,4297.808126721763,4299.64650616559,4301.393617021276,4303.1110816777045,4304.796972049689,4306.459236326109,4308.092817679558,4309.664425461559,4311.177711442786
4288.0,4288.076923076923,4288.120879120879,4288.357142857143,4288.618233618234,4288.821505376344,4289.45487804878,4290.201568627451,4290.831147540984,4291.423340040242,4291.974691358025,4292.721855921856,4293.94693069307,4295.638820638821,4297.478925619835,4299.307692307692,4301.047416413374,4302.755496688742,4304.435791925466,4306.091159270726,4307.723020257827,4309.294957288509,4310.810696517413
4288.890909090909,4288.794871794872,4288.780219780219,4288.761904761905,4288.894586894587,4289.0451612903225,4289.562195121951,4290.236862745098,4290.851912568306,4291.406841046278,4291.945679012346,4292.635897435897,4293.780594059406,4295.414905814906,4297.223278236915,4299.035819142689,4300.763728470111,4302.458454746137,4304.129425465839,4305.774888200895,4307.401411909147,4308.971231744282,4310.48671641791
4289.672727272728,4289.474358974359,4289.395604395604,4289.161904761905,4289.168091168091,4289.264516129032,4289.674390243902,4290.276862745098,4290.872131147541,4291.39356136821,4291.920370370371,4292.557997557998,4293.6253465346535,4295.199180999181,4296.974380165289,4298.768878449794,4300.485410334347,4302.166445916115,4303.827639751553,4305.463089095288,4307.083548189073,4308.65114356572,4310.165721393035
4290.2,4289.948717948718,4289.8351648351645,4289.461904761904,4289.3646723646725,4289.417204301075,4289.739024390244,4290.283921568627,4290.860655737705,4291.352112676056,4291.873456790124,4292.466178266178,4293.461188118812,4294.974283374283,4296.715426997245,4298.491250733999,4300.198581560284,4301.866401766005,4303.518012422361,4305.14427244582,4306.758440761203,4308.324221548636,4309.83776119403
4291.218181818182,4290.820512820513,4290.67032967033,4290.028571428571,4289.783475783476,4289.7591397849465,4289.9524390243905,4290.4125490196075,4290.948087431694,4291.398390342052,4291.903086419753,4292.4483516483515,4293.367722772277,4294.812121212121,4296.512672176308,4298.2643570170285,4299.960182370821,4301.6112141280355,4303.250310559006,4304.865290677674,4306.470472682628,4308.032350509782,4309.542686567164
4292.145454545454,4291.615384615385,4291.417582417583,4290.557142857143,4290.190883190883,4290.094623655914,4290.164634146341,4290.54274509804,4291.033333333334,4291.445472837022,4291.936419753087,4292.435653235653,4293.287326732673,4294.6583128583125,4296.315840220385,4298.0420434527305,4299.726139817629,4301.36114790287,4302.9871118012425,4304.590780873753,4306.186249232658,4307.7438963901905,4309.250597014925
4293.127272727273,4292.48717948718,4292.241758241758,4291.142857142857,4290.65811965812,4290.48817204301,4290.424390243902,4290.710588235294,4291.150819672132,4291.527162977867,4291.997222222222,4292.4507936507935,4293.238811881188,4294.530712530713,4296.1417355371905,4297.840164415737,4299.510739614995,4301.12944812362,4302.740760869565,4304.332370141039,4305.916820135052,4307.469330394048,4308.971592039801
4293.945454545455,4293.282051282052,4292.989010989011,4291.7,4291.105413105413,4290.87311827957,4290.682926829269,4290.88,4291.269945355191,4291.6144869215295,4292.055864197531,4292.473015873016,4293.2,4294.411302211302,4295.973966942149,4297.643805049912,4299.299797365755,4300.902251655629,4302.498680124224,4304.078362573099,4305.651135666053,4307.198071093965,4308.695721393035
4294.236363636363,4293.666666666667,4293.384615384615,4292.038095238096,4291.393162393162,4291.120430107527,4290.8439024390245,4290.970980392157,4291.3224043715845,4291.649899396379,4292.062345679013,4292.458119658119,4293.127128712871,4294.263554463554,4295.779614325069,4297.422783323546,4299.064741641338,4300.653068432671,4302.236180124223,4303.805159958721,4305.367096378146,4306.909176081565,4308.40303482587
4293.690909090909,4293.346153846154,4293.142857142857,4291.971428571429,4291.378917378917,4291.1032258064515,4290.812195121951,4290.907450980392,4291.242076502732,4291.574245472837,4291.96975308642,4292.360927960928,4292.982772277228,4294.051924651924,4295.526170798898,4297.14621256606,4298.777406281662,4300.355673289183,4301.928260869565,4303.4893704850365,4305.042848373235,4306.581702948471,4308.073830845771
4293.090909090909,4292.98717948718,4292.868131868132,4291.9047619047615,4291.358974358975,4291.086021505376,4290.782926829268,4290.849411764706,4291.162295081967,4291.501408450704,4291.878703703704,4292.268131868132,4292.846732673267,4293.8496314496315,4295.280303030303,4296.875748678802,4298.4949341438705,4300.0633995584985,4301.624689440994,4303.178052975576,4304.722836095764,4306.257812069441,4307.748109452737
4292.654545454546,4292.75641025641,4292.7032967032965,4291.928571428572,4291.404558404558,4291.131182795699,4290.80731707317,4290.836862745098,4291.11912568306,4291.458752515091,4291.815432098765,4292.200244200244,4292.736633663367,4293.675348075348,4295.0584022038565,4296.626776277158,4298.231610942249,4299.789315673289,4301.338354037267,4302.882903336773,4304.418293431553,4305.947919537062,4307.435771144279
4292.072727272727,4292.320512820513,4292.3626373626375,4291.838095238095,4291.3646723646725,4291.113978494624,4290.782926829268,4290.789803921569,4291.047540983606,4291.388329979879,4291.730555555556,4292.1137973137975,4292.613663366336,4293.492547092547,4294.827134986226,4296.368526130358,4297.958561296859,4299.506843267108,4301.0441770186335,4302.580254557964,4304.106813996316,4305.631027831359,4307.116865671642
4291.545454545455,4291.871794871795,4291.989010989011,4291.742857142857,4291.324786324786,4291.101075268817,4290.760975609756,4290.745882352941,4290.981967213114,4291.319919517103,4291.646604938272,4292.030525030525,4292.497821782178,4293.319246519247,4294.603719008264,4296.116147974163,4297.689766970618,4299.229580573951,4300.754813664596,4302.28187134503,4303.799693063229,4305.317718379719,4306.801393034826
4291.236363636363,4291.615384615385,4291.747252747253,4291.738095238095,4291.358974358975,4291.148387096774,4290.7878048780485,4290.74431372549,4290.953005464481,4291.280885311871,4291.590432098766,4291.971672771673,4292.408712871287,4293.1736281736285,4294.404407713499,4295.884908984146,4297.439614994934,4298.970860927152,4300.482531055901,4301.999449604403,4303.507980356047,4305.018572609534,4306.499253731343
4290.818181818182,4291.2307692307695,4291.384615384615,4291.633333333333,4291.31339031339,4291.122580645161,4290.767073170732,4290.705882352941,4290.894535519125,4291.213682092555,4291.511419753087,4291.894749694749,4292.304752475247,4293.021457821458,4294.196143250689,4295.643922489724,4297.179635258359,4298.703046357616,4300.202639751553,4301.70959752322,4303.209453652547,4304.712537889226,4306.190447761194
4290.309090909091,4290.717948717948,4290.912087912088,4291.42380952381,4291.193732193732,4291.025806451613,4290.7,4290.63137254902,4290.804918032787,4291.119919517103,4291.414197530864,4291.799267399268,4292.186732673267,4292.86208026208,4293.978925619835,4295.393540810334,4296.910435663627,4298.426313465784,4299.915217391304,4301.412315101479,4302.904112952731,4304.399669330394,4305.875024875622
4290.109090909091,4290.4358974358975,4290.615384615385,4291.3,4291.148148148148,4290.995698924731,4290.685365853658,4290.600784313726,4290.753005464481,4291.058350100604,4291.3481481481485,4291.7257631257635,4292.095643564357,4292.729893529893,4293.78608815427,4295.164650616559,4296.660891590679,4298.167328918323,4299.6447204968945,4301.130994152047,4302.614180478821,4304.101019564619,4305.572885572139
4290.2,4290.371794871795,4290.516483516483,4291.257142857143,4291.168091168091,4291.030107526882,4290.721951219512,4290.614117647059,4290.737158469945,4291.026559356137,4291.312037037037,4291.6735042735045,4292.031089108911,4292.621294021294,4293.617079889807,4294.957251908397,4296.431205673759,4297.92582781457,4299.391071428571,4300.865703474372,4302.339410681399,4303.816533480298,4305.2839800995025
4290.527272727273,4290.525641025641,4290.604395604396,4291.295238095238,4291.25641025641,4291.124731182796,4290.80731707317,4290.670588235294,4290.75737704918,4291.022937625755,4291.302777777778,4291.643711843712,4291.991485148515,4292.537592137593,4293.4719008264465,4294.771462125661,4296.220770010132,4297.701721854304,4299.154270186335,4300.616099071208,4302.079619398404,4303.546266189032,4305.0081592039805
4290.636363636364,4290.576923076923,4290.593406593406,4291.214285714285,4291.262108262108,4291.1505376344085,4290.841463414634,4290.687843137255,4290.747540983607,4290.990744466801,4291.27037037037,4291.592673992674,4291.935247524752,4292.442424242424,4293.317768595041,4294.576629477393,4296.0012158054715,4297.468432671081,4298.909394409938,4300.358513931888,4301.812645794967,4303.269220170846,4304.725522388059
4290.909090909091,4290.820512820513,4290.780219780219,4291.219047619048,4291.339031339031,4291.236559139785,4290.921951219512,4290.746666666667,4290.774316939891,4290.989134808853,4291.263888888889,4291.565811965812,4291.9009900990095,4292.370188370189,4293.188429752066,4294.403288314738,4295.8011144883485,4297.252626931568,4298.681211180125,4300.116821465428,4301.560650705955,4303.006558280518,4304.4559701492535
4291.709090909091,4291.5,4291.417582417583,4291.5142857142855,4291.626780626781,4291.5053763440865,4291.148780487805,4290.9223529411765,4290.90218579235,4291.074849094567,4291.331481481481,4291.607081807082,4291.928712871287,4292.357575757575,4293.11652892562,4294.281738109219,4295.648632218845,4297.080353200883,4298.49448757764,4299.914207086344,4301.345488029466,4302.778947368421,4304.219353233831
4292.963636363636,4292.576923076923,4292.428571428572,4292.085714285714,4292.11396011396,4291.9548387096775,4291.518292682927,4291.213333333333,4291.127868852459,4291.247484909457,4291.4731481481485,4291.713797313797,4292.017425742574,4292.404095004095,4293.101515151515,4294.2120963006455,4295.543262411347,4296.951081677704,4298.349223602485,4299.750601995184,4301.166973603437,4302.586387434555,4304.015572139304
4294.8,4294.179487179487,4293.923076923077,4293.009523809524,4292.866096866097,4292.6430107526885,4292.0707317073175,4291.654901960785,4291.482513661203,4291.532394366197,4291.712037037037,4291.908913308914,4292.185742574257,4292.527108927109,4293.159641873278,4294.209042865531,4295.498885511652,4296.877969094923,4298.257686335403,4299.637358101135,4301.0359729895645,4302.439184348305,4303.854527363184
